Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Angle(rad),Data Set 1:Velocity(rad/s),Data Set 1:Acceleration(rad/s²),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),Data Set 3:Time(s),Data Set 3:Force(N),Data Set 3:Angle(rad),Data Set 3:Velocity(rad/s),Data Set 3:Acceleration(rad/s²),Data Set 4:Time(s),Data Set 4:Force(N),Data Set 4:Angle(rad),Data Set 4:Velocity(rad/s),Data Set 4:Acceleration(rad/s²),Data Set 5:Time(s),Data Set 5:Force(N),Data Set 5:Angle(rad),Data Set 5:Velocity(rad/s),Data Set 5:Acceleration(rad/s²),Data Set 6:Time(s),Data Set 6:Force(N),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),Data Set 7:Time(s),Data Set 7:Force(N),Data Set 7:Angle(rad),Data Set 7:Velocity(rad/s),Data Set 7:Acceleration(rad/s²),Data Set 8:Time(s),Data Set 8:Force(N),Data Set 8:Angle(rad),Data Set 8:Velocity(rad/s),Data Set 8:Acceleration(rad/s²),Data Set 9:Time(s),Data Set 9:Force(N),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),Data Set 10:Time(s),Data Set 10:Force(N),Data Set 10:Angle(rad),Data Set 10:Velocity(rad/s),Data Set 10:Acceleration(rad/s²),Data Set 11:Time(s),Data Set 11:Force(N),Data Set 11:Angle(rad),Data Set 11:Velocity(rad/s),Data Set 11:Acceleration(rad/s²),Data Set 12:Time(s),Data Set 12:Force(N),Data Set 12:Angle(rad),Data Set 12:Velocity(rad/s),Data Set 12:Acceleration(rad/s²),Data Set 13:Time(s),Data Set 13:Force(N),Data Set 13:Angle(rad),Data Set 13:Velocity(rad/s),Data Set 13:Acceleration(rad/s²)
2.3399999999999999,0.17775821755640209,-0.31415915302692343,-4.7511723760244555,-29.930500583090531,2.3399999999999999,0.096699973015347496,-2.7401659458459435,0,0,2.3399999999999999,0.096699973015347496,-1.8500483456029937,0,0,2.3399999999999999,1.4891512254835106,-0.71558473745021445,-3.7330640097335013,-21.345261383216439,2.3399999999999999,0.090611090796301141,-3.926989412836543,-0.43633215698183375,7.5752110587124868,2.3399999999999999,0.096699973015347496,-3.1066849577106872,0,0,2.3399999999999999,0.096699973015347496,-3.2114046753863286,0,0,2.3399999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.3399999999999999,0.090611090796301141,-3.8920828402779959,0,0,2.3399999999999999,0.090611090796301141,-4.4331347149354752,0,0,2.3399999999999999,0.096699973015347496,-4.1887887070256458,0,0,2.3399999999999999,0.090611090796301141,-3.0543250988728667,0,0,2.3399999999999999,0.096699973015347496,-3.1939513891070548,0,0
2.3599999999999999,0.30181919276947156,-0.41887887070256458,-5.3814299361093321,-10.605295482197434,2.3599999999999999,0.096699973015347496,-2.7401659458459435,0,0,2.3599999999999999,0.090611090796301141,-1.8500483456029937,0,0,2.3599999999999999,0.61273274107952602,-0.78539788256730858,-3.9027487374486611,-26.496404903140903,2.3599999999999999,0.090611090796301141,-3.9444426991158164,-0.3393694554303146,5.2184787293351933,2.3599999999999999,0.096699973015347496,-3.1066849577106872,0,0,2.3599999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.3599999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.3599999999999999,0.090611090796301141,-3.8920828402779959,0,0,2.3599999999999999,0.096699973015347496,-4.4331347149354752,0,0,2.3599999999999999,0.090611090796301141,-4.1887887070256458,0,0,2.3599999999999999,0.090611090796301141,-3.0543250988728667,0,0,2.3599999999999999,0.096699973015347496,-3.1939513891070548,0,0
2.3799999999999999,0.69341043048189022,-0.54105187465747928,-5.3571892607214524,18.281509355026063,2.3799999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.3799999999999999,0.096699973015347496,-1.8500483456029937,0,0,2.3799999999999999,0.2831719909736421,-0.87266431396367627,-4.2178775174910994,-58.547964582670893,2.3799999999999999,0.090611090796301141,-3.9444426991158164,-0.14544405232727831,-0.53868167528631039,2.3799999999999999,0.096699973015347496,-3.1066849577106872,0,0,2.3799999999999999,0.096699973015347496,-3.2114046753863286,0,0,2.3799999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.3799999999999999,0.084522208577254787,-3.8920828402779959,0,0,2.3799999999999999,0.090611090796301141,-4.4331347149354752,0,0,2.3799999999999999,0.090611090796301141,-4.1887887070256458,0,0,2.3799999999999999,0.090611090796301141,-3.0543250988728667,0,0,2.3799999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.3999999999999999,1.9366840685834177,-0.64577159233312043,-4.6057283236971758,44.71057904875618,2.3999999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.3999999999999999,0.096699973015347496,-1.8500483456029937,0,0,2.3999999999999999,0.16519989797961898,-0.92502417280149685,-5.9632061454184493,-100.56513525499595,2.3999999999999999,0.090611090796301141,-3.9444426991158164,-0.24240675387879926,-9.8982757833843706,2.3999999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.3999999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.3999999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.3999999999999999,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.3999999999999999,0.084522208577254787,-4.1887887070256458,0,0,2.3999999999999999,0.096699973015347496,-3.0543250988728667,0,0,2.3999999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.4199999999999999,4.131345553410938,-0.73303802372948801,-3.3694538789153019,59.086646257957135,2.4199999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.4199999999999999,0.096699973015347496,-1.8500483456029937,0,0,2.4199999999999999,0.11534717481117696,-1.0821037493149586,-9.0175312442913125,-104.36957458670486,2.4199999999999999,0.090611090796301141,-3.9444426991158164,-0.72722026163639886,-10.032946202205927,2.4199999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.4199999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.4199999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.4199999999999999,0.084522208577254787,-3.8920828402779959,0,0,,,,,,2.4199999999999999,0.090611090796301141,-4.1887887070256458,0,0,2.4199999999999999,0.090611090796301141,-3.0543250988728667,0,0,2.4199999999999999,0.096699973015347496,-3.1939513891070548,0,0
2.4399999999999999,5.7848576310207136,-0.78539788256730858,-1.9150133556425104,54.810860460372758,2.4399999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.4399999999999999,0.096699973015347496,-1.8500483456029937,0,0,2.4399999999999999,0.1092582925921306,-1.3089964709455144,-11.02950730148534,-64.305124987292359,2.4399999999999999,0.096699973015347496,-3.9793492716743635,-0.94538634012732103,3.2994252611280537,2.4399999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.4399999999999999,0.096699973015347496,-3.2114046753863286,0,0,2.4399999999999999,0.090611090796301141,-4.0666157030707311,0,0,2.4399999999999999,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.4399999999999999,0.090611090796301141,-4.1887887070256458,0,0,2.4399999999999999,0.096699973015347496,-3.0543250988728667,0,0,2.4399999999999999,0.096699973015347496,-3.1939513891070548,0,0
2.46,6.6114233922562562,-0.80285116884658214,-0.84842363857579628,33.835942728915626,2.46,0.090611090796301141,-2.7401659458459435,0,0,2.46,0.096699973015347496,-1.8500483456029937,0,0,2.46,0.096699973015347496,-1.5533424788553436,-11.562802160018698,-20.974917731457154,2.46,0.096699973015347496,-3.9968025579536373,-0.50905418314548245,13.265036253923206,2.46,0.090611090796301141,-3.1066849577106872,0,0,2.46,0.096699973015347496,-3.2114046753863286,0,0,2.46,0.090611090796301141,-4.0666157030707311,0,0,2.46,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.46,0.090611090796301141,-4.1887887070256458,0,0,2.46,0.090611090796301141,-3.0543250988728667,0,0,2.46,0.090611090796301141,-3.1939513891070548,0,0
2.48,7.1586616816930473,-0.80285116884658214,-0.58177620930911744,13.433374277450108,2.48,0.090611090796301141,-2.7401659458459435,0,0,2.48,0.090611090796301141,-1.8500483456029937,0,0.033667604705388758,2.48,0.096699973015347496,-1.7802352004858994,-11.41735810769142,2.558737957609575,2.48,0.090611090796301141,-3.9968025579536373,-0.14544405232728078,11.009306738662188,2.48,0.096699973015347496,-3.1066849577106872,0,0,2.48,0.090611090796301141,-3.2114046753863286,0,0,2.48,0.090611090796301141,-4.0666157030707311,0,0,2.48,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.48,0.090611090796301141,-4.1887887070256458,0,0,2.48,0.090611090796301141,-3.0543250988728667,0,0,2.48,0.090611090796301141,-3.1939513891070548,0,0
2.5,7.4817529944411945,-0.8203044551258557,-0.65449823547275587,8.9219152469280214,2.5,0.096699973015347496,-2.7401659458459435,0,0,2.5,0.096699973015347496,-1.8500483456029937,0,0.23567323293772127,2.5,0.096699973015347496,-2.0071279221164553,-11.247673379976257,12.861024997458495,2.5,0.096699973015347496,-3.9968025579536373,-0.024240675387880231,5.2521463340406829,2.5,0.090611090796301141,-3.1066849577106872,0,0,2.5,0.090611090796301141,-3.2114046753863286,0,0,2.5,0.090611090796301141,-4.0666157030707311,0,0,2.5,0.084522208577254787,-3.8920828402779959,0,0,,,,,,2.5,0.096699973015347496,-4.1887887070256458,0,0,2.5,0.090611090796301141,-3.0543250988728667,0,0,2.5,0.090611090796301141,-3.1939513891070548,0,0
2.52,7.6807833319762722,-0.83775774140512915,-0.38785080620607698,13.130365835101573,2.52,0.090611090796301141,-2.7401659458459435,0,0,2.52,0.090611090796301141,-1.8500483456029937,0,1.1446985599832178,2.52,0.096699973015347496,-2.2340206437470109,-10.884063249158061,19.594545938536147,2.52,0.090611090796301141,-3.9968025579536373,0,1.6160450258586749,2.52,0.096699973015347496,-3.1066849577106872,0,0,2.52,0.096699973015347496,-3.2114046753863286,0,0,2.52,0.090611090796301141,-4.0666157030707311,0,0,2.52,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.52,0.090611090796301141,-4.1887887070256458,0,0,2.52,0.096699973015347496,-3.0543250988728667,0,0,2.52,0.090611090796301141,-3.1939513891070548,0,0
2.54,7.3200170604977757,-0.83775774140512915,-0.024240675387879926,13.467041882155437,2.54,0.096699973015347496,-2.7401659458459435,0,0,2.54,0.096699973015347496,-1.8500483456029937,0.024240675387879926,2.96274921407421,2.54,0.090611090796301141,-2.4434600790982932,-10.447731092176225,24.981362691398285,2.54,0.090611090796301141,-3.9968025579536373,0,0.30300844234850177,2.54,0.096699973015347496,-3.1066849577106872,0,0,2.54,0.084522208577254787,-3.2114046753863286,0,0,2.54,0.090611090796301141,-4.0666157030707311,0,0,2.54,0.096699973015347496,-3.8920828402779959,0,0,,,,,,2.54,0.096699973015347496,-4.1887887070256458,0,0,2.54,0.096699973015347496,-3.0543250988728667,0,0,2.54,0.090611090796301141,-3.1939513891070548,0,0
2.5600000000000001,5.7475632274290547,-0.83775774140512915,0.29088810465455722,6.6325181269615463,2.5600000000000001,0.096699973015347496,-2.7401659458459435,0,0,2.5600000000000001,0.096699973015347496,-1.8500483456029937,0.096962701551519703,5.0838083105137013,2.5600000000000001,0.096699973015347496,-2.6528995144495755,-9.9144362336428724,31.075199143073672,2.5600000000000001,0.090611090796301141,-3.9968025579536373,0,0.033667604705389181,2.5600000000000001,0.096699973015347496,-3.1066849577106872,0,0,2.5600000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.5600000000000001,0.096699973015347496,-4.0666157030707311,0,0,2.5600000000000001,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.5600000000000001,0.090611090796301141,-4.1887887070256458,0,0,2.5600000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.5600000000000001,0.096699973015347496,-3.1939513891070548,0,0
2.5800000000000001,2.8256608725641854,-0.8203044551258557,0.315128780042437,-6.3295096846130603,2.5800000000000001,0.096699973015347496,-2.7401659458459435,0,0,2.5800000000000001,0.096699973015347496,-1.8500483456029937,0.31512878004243899,3.0637520281903758,2.5800000000000001,0.096699973015347496,-2.8448856635215845,-9.1629752966185958,34.542962427728789,2.5800000000000001,0.090611090796301141,-3.9968025579536373,0,0,2.5800000000000001,0.090611090796301141,-3.1066849577106872,0,0,2.5800000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.5800000000000001,0.084522208577254787,-4.0666157030707311,0,0,2.5800000000000001,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.5800000000000001,0.096699973015347496,-4.1887887070256458,0,0,2.5800000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.5800000000000001,0.090611090796301141,-3.1939513891070548,0,0
2.6000000000000001,1.1660599127353635,-0.8203044551258557,0.096962701551519079,-29.358151303098904,2.6000000000000001,0.090611090796301141,-2.7401659458459435,0,0,2.6000000000000001,0.090611090796301141,-1.8325950593237201,0.31512878004243899,-3.0637520281903758,2.6000000000000001,0.096699973015347496,-3.0194185263143196,-8.4115143595943191,32.455570935994722,2.6000000000000001,0.090611090796301141,-3.9968025579536373,0,0,2.6000000000000001,0.090611090796301141,-3.1066849577106872,0,0,2.6000000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.6000000000000001,0.090611090796301141,-4.0666157030707311,0,0,2.6000000000000001,0.090611090796301141,-3.8920828402779959,0,0,,,,,,2.6000000000000001,0.090611090796301141,-4.1887887070256458,0,0,2.6000000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.6000000000000001,0.096699973015347496,-3.1939513891070548,0,0
2.6200000000000001,0.50693841252359562,-0.8203044551258557,-0.38785080620607787,-79.859558361181911,2.6200000000000001,0.096699973015347496,-2.7401659458459435,0,0,2.6200000000000001,0.096699973015347496,-1.8325950593237201,0.096962701551519703,-5.0838083105137013,2.6200000000000001,0.096699973015347496,-3.1764981028277814,-7.8539788256730816,29.391818907804382,2.6200000000000001,0.090611090796301141,-3.9968025579536373,0,0,2.6200000000000001,0.096699973015347496,-3.1066849577106872,0,0,2.6200000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.6200000000000001,0.090611090796301141,-4.0666157030707311,0,0,2.6200000000000001,0.084522208577254787,-3.8920828402779959,0,0,,,,,,,,,,,2.6200000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.6200000000000001,0.096699973015347496,-3.1939513891070548,0,0
2.6400000000000001,0.24587758738198318,-0.8203044551258557,-2.1089387587455479,-168.97770801634576,2.6400000000000001,0.090611090796301141,-2.7401659458459435,0,0,2.6400000000000001,0.096699973015347496,-1.8325950593237201,0.024240675387879926,-2.96274921407421,2.6400000000000001,0.096699973015347496,-3.3335776793412433,-7.3206839671397219,29.492821721920549,2.6400000000000001,0.090611090796301141,-3.9968025579536373,0,0,2.6400000000000001,0.096699973015347496,-3.1066849577106872,0,0,2.6400000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.6400000000000001,0.090611090796301141,-4.0666157030707311,0,0,2.6400000000000001,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.6400000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.6400000000000001,0.090611090796301141,-3.1939513891070548,0,0
2.6600000000000001,0.15264157840283588,-0.8203044551258557,-7.6358127471821575,-225.74128954963115,2.6600000000000001,0.090611090796301141,-2.7401659458459435,0,0,2.6600000000000001,0.096699973015347496,-1.8325950593237201,0,-1.1446985599832178,2.6600000000000001,0.096699973015347496,-3.4732039695754313,-6.6419450562790843,28.381790766642656,2.6600000000000001,0.090611090796301141,-3.9968025579536373,0,0,2.6600000000000001,0.090611090796301141,-3.1066849577106872,0,0,2.6600000000000001,0.090611090796301141,-3.2114046753863286,0,0,2.6600000000000001,0.090611090796301141,-4.0666157030707311,0,0,2.6600000000000001,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.6600000000000001,0.090611090796301141,-3.0543250988728667,0,0,2.6600000000000001,0.090611090796301141,-3.1939513891070548,0,0
2.6800000000000002,0.12181661216891371,-1.1170103218735055,-13.502056191049085,-169.21338124928397,2.6800000000000002,0.090611090796301141,-2.7401659458459435,0,0,2.6800000000000002,0.096699973015347496,-1.8325950593237201,0,-0.23567323293772127,2.6800000000000002,0.096699973015347496,-3.595376973530346,-6.1328908731336078,25.318038738452156,2.6800000000000002,0.096699973015347496,-3.9968025579536373,0,0,2.6800000000000002,0.084522208577254787,-3.1066849577106872,0,0,2.6800000000000002,0.090611090796301141,-3.2114046753863286,0,0,2.6800000000000002,0.090611090796301141,-4.0666157030707311,0,0,2.6800000000000002,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.6800000000000002,0.090611090796301141,-3.0543250988728667,0,0,2.6800000000000002,0.096699973015347496,-3.1939513891070548,0,0
2.7000000000000002,0.10316941037308425,-1.4486227611797025,-15.320106845140087,-62.251401100264928,2.7000000000000002,0.096699973015347496,-2.7401659458459435,0,0,2.7000000000000002,0.096699973015347496,-1.8325950593237201,0,-0.033667604705388883,2.7000000000000002,0.090611090796301141,-3.7175499774852607,-5.6723180407638916,24.442681016111823,2.7000000000000002,0.090611090796301141,-3.9968025579536373,0,0,2.7000000000000002,0.090611090796301141,-3.1066849577106872,0,0,2.7000000000000002,0.090611090796301141,-3.2114046753863286,0,0,2.7000000000000002,0.090611090796301141,-4.0666157030707311,0,0,2.7000000000000002,0.078052771219518036,-3.8920828402779959,0,0,,,,,,,,,,,2.7000000000000002,0.090611090796301141,-3.0543250988728667,0,0,2.7000000000000002,0.090611090796301141,-3.1939513891070548,0,0
2.7200000000000002,0.096699973015347496,-1.7627819142066259,-15.1019407666492,10.133949016320049,2.7200000000000002,0.096699973015347496,-2.7401659458459435,0,0,2.7200000000000002,0.096699973015347496,-1.8325950593237201,0,0,2.7200000000000002,0.096699973015347496,-3.8222696951609016,-5.2117452083941851,26.698410531372648,2.7200000000000002,0.090611090796301141,-3.9968025579536373,0,0,2.7200000000000002,0.090611090796301141,-3.1066849577106872,0,0,2.7200000000000002,0.090611090796301141,-3.2114046753863286,0,0,2.7200000000000002,0.090611090796301141,-4.0666157030707311,0,0,2.7200000000000002,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.7200000000000002,0.090611090796301141,-3.0543250988728667,0,0,2.7200000000000002,0.090611090796301141,-3.1939513891070548,0,0
2.7400000000000002,0.096699973015347496,-2.0594877809542758,-14.083832400358325,39.256427086482532,2.7400000000000002,0.096699973015347496,-2.7401659458459435,0,0,2.7400000000000002,0.096699973015347496,-1.8325950593237201,0,0,2.7400000000000002,0.090611090796301141,-3.926989412836543,-4.6784503498608565,32.724911773637785,2.7400000000000002,0.084522208577254787,-3.9968025579536373,0,0,2.7400000000000002,0.096699973015347496,-3.1066849577106872,0,0,2.7400000000000002,0.090611090796301141,-3.2114046753863286,0,0,2.7400000000000002,0.096699973015347496,-4.0666157030707311,0,0,2.7400000000000002,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.7400000000000002,0.090611090796301141,-3.0543250988728667,0,0,2.7400000000000002,0.090611090796301141,-3.1939513891070548,0,0
2.7599999999999998,0.096699973015347496,-2.321287075143379,-13.186927411006762,44.946252281695472,2.7599999999999998,0.096699973015347496,-2.7401659458459435,0,0,2.7599999999999998,0.096699973015347496,-1.8325950593237201,0,0,2.7599999999999998,0.090611090796301141,-4.0142558442329106,-3.9027487374486927,38.717745411197804,2.7599999999999998,0.090611090796301141,-3.9968025579536373,0,0,2.7599999999999998,0.090611090796301141,-3.1066849577106872,0,0,2.7599999999999998,0.090611090796301141,-3.2114046753863286,0,0,2.7599999999999998,0.090611090796301141,-4.0666157030707311,0,0,2.7599999999999998,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.7599999999999998,0.090611090796301141,-3.0543250988728667,0,0,2.7599999999999998,0.090611090796301141,-3.1939513891070548,0,0
2.7799999999999998,0.096699973015347496,-2.5830863693324817,-12.411225798594527,52.285790107470604,2.7799999999999998,0.090611090796301141,-2.7401659458459435,0,0,2.7799999999999998,0.090611090796301141,-1.8325950593237201,0,0,2.7799999999999998,0.090611090796301141,-4.0840689893500048,-3.0543250988728707,40.737801693521057,2.7799999999999998,0.090611090796301141,-3.9968025579536373,0,0,2.7799999999999998,0.096699973015347496,-3.1066849577106872,0,0,2.7799999999999998,0.090611090796301141,-3.2114046753863286,0,0,2.7799999999999998,0.090611090796301141,-4.0666157030707311,0,0,2.7799999999999998,0.090611090796301141,-3.8920828402779959,0,0,,,,,,,,,,,2.7799999999999998,0.090611090796301141,-3.0543250988728667,0,0,2.7799999999999998,0.090611090796301141,-3.1939513891070548,0,0
2.7999999999999998,0.096699973015347496,-2.8274323772423111,-11.199192029200509,62.655412356729414,2.7999999999999998,0.090611090796301141,-2.7401659458459435,0,0,2.7999999999999998,0.090611090796301141,-1.8325950593237201,0,0,2.7999999999999998,0.096699973015347496,-4.1364288481878253,-2.2059014602970639,38.684077806491871,2.7999999999999998,0.084522208577254787,-3.9968025579536373,0,0,2.7999999999999998,0.090611090796301141,-3.1066849577106872,0,0,2.7999999999999998,0.084522208577254787,-3.2114046753863286,0,0,2.7999999999999998,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,2.7999999999999998,0.084522208577254787,-3.0543250988728667,0,0,2.7999999999999998,0.090611090796301141,-3.1939513891070548,0,0
2.8199999999999998,0.096699973015347496,-3.0368718125935934,-9.720510830539828,64.4734630108197,2.8199999999999998,0.096699973015347496,-2.7401659458459435,0,0,2.8199999999999998,0.090611090796301141,-1.8325950593237201,0,0,2.8199999999999998,0.096699973015347496,-4.171335420746372,-1.4301998478849116,32.421903331289208,2.8199999999999998,0.090611090796301141,-3.9968025579536373,0,0,2.8199999999999998,0.096699973015347496,-3.1066849577106872,0,0,2.8199999999999998,0.090611090796301141,-3.2114046753863286,0,0,2.8199999999999998,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,2.8199999999999998,0.090611090796301141,-3.0543250988728667,0,0,2.8199999999999998,0.084522208577254787,-3.1939513891070548,0,0
2.8399999999999999,0.096699973015347496,-3.2114046753863286,-8.435755034982197,57.234927999160846,2.8399999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.8399999999999999,0.090611090796301141,-1.8325950593237201,0,0,2.8399999999999999,0.090611090796301141,-4.1887887070256458,-0.89690498935156249,25.015030296103692,2.8399999999999999,0.090611090796301141,-3.9968025579536373,0,0,2.8399999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.8399999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.8399999999999999,0.096699973015347496,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,2.8399999999999999,0.090611090796301141,-3.0543250988728667,0,0,2.8399999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.8599999999999999,0.096699973015347496,-3.3684842518997904,-7.4418873440791202,49.356708498099891,2.8599999999999999,0.096699973015347496,-2.7401659458459435,0,0,2.8599999999999999,0.096699973015347496,-1.8325950593237201,0,0,2.8599999999999999,0.090611090796301141,-4.2062419933049195,-0.46057283236972318,18.618185402079998,2.8599999999999999,0.090611090796301141,-3.9968025579536373,0,0,2.8599999999999999,0.096699973015347496,-3.1066849577106872,0,0,2.8599999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.8599999999999999,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,2.8599999999999999,0.096699973015347496,-3.0543250988728667,0,0,2.8599999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.8799999999999999,0.096699973015347496,-3.5081105421339784,-6.544982354727563,45.047255095810108,2.8799999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.8799999999999999,0.096699973015347496,-1.8325950593237201,0,0,2.8799999999999999,0.090611090796301141,-4.2062419933049195,-0.12120337693940116,11.177644762189137,2.8799999999999999,0.090611090796301141,-3.9968025579536373,0,0,2.8799999999999999,0.096699973015347496,-3.1066849577106872,0,0,2.8799999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.8799999999999999,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.8799999999999999,0.096699973015347496,-3.1939513891070548,0,0
2.8999999999999999,0.090611090796301141,-3.6302835460888931,-5.6723180407638862,42.488517138200521,2.8999999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.8999999999999999,0.090611090796301141,-1.8325950593237201,0,0,2.8999999999999999,0.090611090796301141,-4.2062419933049195,-0.024240675387880231,4.6797970540490823,2.8999999999999999,0.090611090796301141,-3.9968025579536373,0,0,2.8999999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.8999999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.8999999999999999,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.8999999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.9199999999999999,0.090611090796301141,-3.7350032637645341,-4.823894402188091,39.020753853545393,2.9199999999999999,0.090611090796301141,-2.7401659458459435,0,0,2.9199999999999999,0.096699973015347496,-1.8325950593237201,0,0,2.9199999999999999,0.096699973015347496,-4.2062419933049195,0,1.4477070023317331,2.9199999999999999,0.084522208577254787,-3.9968025579536373,0,0,2.9199999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.9199999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.9199999999999999,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.9199999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.9399999999999999,0.090611090796301141,-3.8222696951609016,-4.04819278977594,32.758579378343065,2.9399999999999999,0.096699973015347496,-2.7401659458459435,0,0,2.9399999999999999,0.096699973015347496,-1.8325950593237201,0,0,2.9399999999999999,0.090611090796301141,-4.2062419933049195,0,0.26934083764311345,2.9399999999999999,0.078052771219518036,-3.9968025579536373,0,0,2.9399999999999999,0.090611090796301141,-3.1066849577106872,0,0,2.9399999999999999,0.090611090796301141,-3.2114046753863286,0,0,2.9399999999999999,0.084522208577254787,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.9399999999999999,0.090611090796301141,-3.1939513891070548,0,0
2.96,0.096699973015347496,-3.8920828402779959,-3.5148979312425852,26.66474292666781,2.96,0.090611090796301141,-2.7401659458459435,0,0,2.96,0.096699973015347496,-1.8325950593237201,0,0,2.96,0.090611090796301141,-4.2062419933049195,0,0.033667604705389181,2.96,0.084522208577254787,-3.9968025579536373,0,0,2.96,0.096699973015347496,-3.1066849577106872,0,0,2.96,0.096699973015347496,-3.2114046753863286,0,0,2.96,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.96,0.090611090796301141,-3.1939513891070548,0,0
2.98,0.096699973015347496,-3.9618959853950901,-3.0543250988728654,24.2070077831745,2.98,0.096699973015347496,-2.7401659458459435,0,0,2.98,0.096699973015347496,-1.8325950593237201,0,0,2.98,0.090611090796301141,-4.2062419933049195,0,0,2.98,0.090611090796301141,-3.9968025579536373,0,0,2.98,0.090611090796301141,-3.1066849577106872,0,0,2.98,0.090611090796301141,-3.2114046753863286,0,0,2.98,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,2.98,0.090611090796301141,-3.1939513891070548,0,0
3,0.090611090796301141,-4.0142558442329106,-2.5937522665031456,24.139672573763661,3,0.096699973015347496,-2.7401659458459435,0,0,3,0.090611090796301141,-1.8325950593237201,0,0,3,0.096699973015347496,-4.2062419933049195,0,0,3,0.084522208577254787,-3.9968025579536373,0,0,3,0.096699973015347496,-3.1066849577106872,0,0,3,0.090611090796301141,-3.2114046753863286,0,0,3,0.090611090796301141,-4.0666157030707311,0,0,,,,,,,,,,,,,,,,,,,,,3,0.090611090796301141,-3.1939513891070548,0,0
